"id","zip_type","zip","zip_complement","short_name","long_name","state_id/unique_code","country_id/code"
4015,10,7083,0,"Lantsch/Lenz","Lantsch/Lenz","CH_GR","CH"
4016,20,7084,0,"Brienz/Brinzauls","Brienz/Brinzauls GR","CH_GR","CH"
4019,10,7014,0,"Trin","Trin","CH_GR","CH"
4020,20,7016,0,"Trin Mulin","Trin Mulin","CH_GR","CH"
4021,20,7019,0,"Fidaz","Fidaz","CH_GR","CH"
4022,20,7027,1,"Lüen","Lüen","CH_GR","CH"
4023,20,7027,0,"Castiel","Castiel","CH_GR","CH"
4024,10,7028,0,"St. Peter","St. Peter","CH_GR","CH"
4025,20,7028,1,"Pagig","Pagig","CH_GR","CH"
4026,20,7056,0,"Molinis","Molinis","CH_GR","CH"
4027,20,7029,0,"Peist","Peist","CH_GR","CH"
4028,10,7057,0,"Langwies","Langwies","CH_GR","CH"
4030,20,7058,0,"Litzirüti","Litzirüti","CH_GR","CH"
4032,10,7104,0,"Versam","Versam","CH_GR","CH"
4034,20,7104,3,"Arezen","Arezen","CH_GR","CH"
4035,10,7106,0,"Tenna","Tenna","CH_GR","CH"
4036,20,7107,0,"Safien Platz","Safien Platz","CH_GR","CH"
4038,20,7109,0,"Thalkirch","Thalkirch","CH_GR","CH"
4042,20,7122,0,"Valendas","Valendas","CH_GR","CH"
4043,20,7122,2,"Carrera","Carrera","CH_GR","CH"
4045,20,7126,0,"Castrisch","Castrisch","CH_GR","CH"
4047,10,7130,0,"Ilanz","Ilanz","CH_GR","CH"
4050,10,7154,0,"Ruschein","Ruschein","CH_GR","CH"
4051,20,7155,0,"Ladir","Ladir","CH_GR","CH"
4052,20,7151,0,"Schluein","Schluein","CH_GR","CH"
4053,10,7153,0,"Falera","Falera","CH_GR","CH"
4054,10,7152,0,"Sagogn","Sagogn","CH_GR","CH"
4055,20,7127,0,"Sevgein","Sevgein","CH_GR","CH"
4056,20,7128,0,"Riein","Riein","CH_GR","CH"
4057,20,7111,0,"Pitasch","Pitasch","CH_GR","CH"
4058,20,7112,0,"Duvin","Duvin","CH_GR","CH"
4059,20,7113,0,"Camuns","Camuns","CH_GR","CH"
4060,20,7114,0,"Uors (Lumnezia)","Uors (Lumnezia)","CH_GR","CH"
4061,20,7115,0,"Surcasti","Surcasti","CH_GR","CH"
4062,20,7116,0,"Tersnaus","Tersnaus","CH_GR","CH"
4063,20,7141,0,"Luven","Luven","CH_GR","CH"
4064,20,7142,0,"Cumbel","Cumbel","CH_GR","CH"
4065,20,7143,0,"Morissen","Morissen","CH_GR","CH"
4066,10,7144,0,"Vella","Vella","CH_GR","CH"
4067,20,7145,0,"Degen","Degen","CH_GR","CH"
4068,20,7146,0,"Vattiz","Vattiz","CH_GR","CH"
4069,10,7147,0,"Vignogn","Vignogn","CH_GR","CH"
4070,20,7148,0,"Lumbrein","Lumbrein","CH_GR","CH"
4071,20,7148,2,"Surin","Surin","CH_GR","CH"
4072,10,7149,0,"Vrin","Vrin","CH_GR","CH"
4073,20,7137,0,"Flond","Flond","CH_GR","CH"
4074,10,7138,0,"Surcuolm","Surcuolm","CH_GR","CH"
4083,10,7132,0,"Vals","Vals","CH_GR","CH"
4084,20,7133,0,"Obersaxen Affeier","Obersaxen Affeier","CH_GR","CH"
4085,10,7134,0,"Obersaxen Meierhof","Obersaxen Meierhof","CH_GR","CH"
4086,20,7135,0,"Obersaxen Giraniga","Obersaxen Giraniga","CH_GR","CH"
4087,20,7136,0,"Obers Friggahüs","Obersaxen Friggahüs","CH_GR","CH"
4088,20,7156,1,"Pigniu","Pigniu","CH_GR","CH"
4089,10,7156,0,"Rueun","Rueun","CH_GR","CH"
4090,10,7157,0,"Siat","Siat","CH_GR","CH"
4091,10,7158,0,"Waltensburg/Vuorz","Waltensburg/Vuorz","CH_GR","CH"
4092,10,7159,0,"Andiast","Andiast","CH_GR","CH"
4093,20,7162,0,"Tavanasa","Tavanasa","CH_GR","CH"
4094,20,7163,0,"Danis","Danis","CH_GR","CH"
4095,20,7164,0,"Dardin","Dardin","CH_GR","CH"
4096,10,7165,0,"Breil/Brigels","Breil/Brigels","CH_GR","CH"
4097,10,7166,0,"Trun","Trun","CH_GR","CH"
4098,20,7168,0,"Schlans","Schlans","CH_GR","CH"
4099,20,7167,0,"Zignau","Zignau","CH_GR","CH"
4100,10,7172,0,"Rabius","Rabius","CH_GR","CH"
4101,10,7175,0,"Sumvitg","Sumvitg","CH_GR","CH"
4102,20,7174,0,"S. Benedetg","S. Benedetg","CH_GR","CH"
4104,10,7180,0,"Disentis/Mustér","Disentis/Mustér","CH_GR","CH"
4106,20,7182,0,"Cavardiras","Cavardiras","CH_GR","CH"
4107,20,7183,0,"Mumpé Medel","Mumpé Medel","CH_GR","CH"
4108,10,7184,0,"Curaglia","Curaglia","CH_GR","CH"
4109,20,7185,0,"Platta","Platta","CH_GR","CH"
4110,20,7186,0,"Segnas","Segnas","CH_GR","CH"
4112,20,7187,0,"Camischolas","Camischolas","CH_GR","CH"
4113,20,7189,0,"Rueras","Rueras","CH_GR","CH"
4117,10,7188,0,"Sedrun","Sedrun","CH_GR","CH"
4119,20,7173,0,"Surrein","Surrein","CH_GR","CH"
4120,20,7176,0,"Cumpadials","Cumpadials","CH_GR","CH"
4122,20,7201,0,"Untervaz Bahnhof","Untervaz Bahnhof","CH_GR","CH"
4123,10,7203,0,"Trimmis","Trimmis","CH_GR","CH"
4124,20,7202,0,"Says","Says","CH_GR","CH"
4125,10,7204,0,"Untervaz","Untervaz","CH_GR","CH"
4126,10,7205,0,"Zizers","Zizers","CH_GR","CH"
4127,10,7206,0,"Igis","Igis","CH_GR","CH"
4129,10,7208,0,"Malans GR","Malans GR","CH_GR","CH"
4130,10,7212,0,"Seewis Dorf","Seewis Dorf","CH_GR","CH"
4132,20,7213,0,"Valzeina","Valzeina","CH_GR","CH"
4133,10,7214,0,"Grüsch","Grüsch","CH_GR","CH"
4134,10,7215,0,"Fanas","Fanas","CH_GR","CH"
4135,10,7220,0,"Schiers","Schiers","CH_GR","CH"
4137,20,7228,0,"Schuders","Schuders","CH_GR","CH"
4138,20,7226,0,"Stels","Stels","CH_GR","CH"
4139,20,7222,0,"Mittellunden","Mittellunden","CH_GR","CH"
4140,20,7223,0,"Buchen","Buchen im Prättigau","CH_GR","CH"
4141,20,7224,0,"Putz","Putz","CH_GR","CH"
4142,20,7228,1,"Pusserein","Pusserein","CH_GR","CH"
4143,20,7231,0,"Pragg-Jenaz","Pragg-Jenaz","CH_GR","CH"
4144,10,7232,0,"Furna","Furna","CH_GR","CH"
4145,10,7233,0,"Jenaz","Jenaz","CH_GR","CH"
4147,10,7235,0,"Fideris","Fideris","CH_GR","CH"
4148,10,7240,0,"Küblis","Küblis","CH_GR","CH"
4150,20,7242,0,"Luzein","Luzein","CH_GR","CH"
4151,10,7243,0,"Pany","Pany","CH_GR","CH"
4152,20,7244,0,"Gadenstätt","Gadenstätt","CH_GR","CH"
4153,20,7245,0,"Ascharina","Ascharina","CH_GR","CH"
4154,10,7246,0,"St. Antönien","St. Antönien","CH_GR","CH"
4155,20,7241,0,"Conters","Conters im Prättigau","CH_GR","CH"
4156,10,7247,0,"Saas im Prättigau","Saas im Prättigau","CH_GR","CH"
4158,20,7249,0,"Serneus","Serneus","CH_GR","CH"
4159,10,7250,0,"Klosters","Klosters","CH_GR","CH"
4162,10,7252,0,"Klosters Dorf","Klosters Dorf","CH_GR","CH"
4163,10,7260,0,"Davos Dorf","Davos Dorf","CH_GR","CH"
4166,10,7265,0,"Davos Wolfgang","Davos Wolfgang","CH_GR","CH"
4167,20,7270,0,"Davos Platz","Davos Platz","CH_GR","CH"
4168,30,7270,1,"Davos Platz 1","Davos Platz 1","CH_GR","CH"
4169,30,7270,2,"Davos 2","Davos 2","CH_GR","CH"
4174,20,7272,0,"Davos Clavadel","Davos Clavadel","CH_GR","CH"
4176,20,7276,0,"Davos Frauenkirch","Davos Frauenkirch","CH_GR","CH"
4177,20,7277,0,"Davos Glaris","Davos Glaris","CH_GR","CH"
4178,20,7278,0,"Davos Monstein","Davos Monstein","CH_GR","CH"
4180,10,7302,0,"Landquart","Landquart","CH_GR","CH"
4181,20,7303,0,"Mastrils","Mastrils","CH_GR","CH"
4182,10,7304,0,"Maienfeld","Maienfeld","CH_GR","CH"
4183,10,7306,0,"Fläsch","Fläsch","CH_GR","CH"
4184,10,7307,0,"Jenins","Jenins","CH_GR","CH"
4185,10,7310,0,"Bad Ragaz","Bad Ragaz","CH_SG","CH"
4188,10,7317,0,"Valens","Valens","CH_SG","CH"
4189,20,7317,3,"Vasön","Vasön","CH_SG","CH"
4190,20,7314,0,"Vadura","Vadura","CH_SG","CH"
4191,10,7315,0,"Vättis","Vättis","CH_SG","CH"
4192,10,7312,0,"Pfäfers","Pfäfers","CH_SG","CH"
4193,20,7313,0,"St. Margrethenberg","St. Margrethenberg","CH_SG","CH"
4194,10,7320,0,"Sargans","Sargans","CH_SG","CH"
4196,20,7325,0,"Schwendi","Schwendi im Weisstannental","CH_SG","CH"
4197,20,7326,0,"Weisstannen","Weisstannen","CH_SG","CH"
4198,10,7323,0,"Wangs","Wangs","CH_SG","CH"
4199,10,7324,0,"Vilters","Vilters","CH_SG","CH"
4200,10,7402,0,"Bonaduz","Bonaduz","CH_GR","CH"
4201,10,7403,0,"Rhäzüns","Rhäzüns","CH_GR","CH"
4202,20,7404,0,"Feldis/Veulden","Feldis/Veulden","CH_GR","CH"
4203,20,7405,0,"Rothenbrunnen","Rothenbrunnen","CH_GR","CH"
4207,10,7408,0,"Cazis","Cazis","CH_GR","CH"
4208,20,7408,1,"Realta","Realta","CH_GR","CH"
4209,10,7411,0,"Sils im Domleschg","Sils im Domleschg","CH_GR","CH"
4210,10,7412,0,"Scharans","Scharans","CH_GR","CH"
4211,20,7413,0,"Fürstenaubruck","Fürstenaubruck","CH_GR","CH"
4213,20,7414,0,"Fürstenau","Fürstenau","CH_GR","CH"
4215,20,7415,0,"Rodels","Rodels","CH_GR","CH"
4217,20,7416,0,"Almens","Almens","CH_GR","CH"
4218,20,7417,0,"Paspels","Paspels","CH_GR","CH"
4219,20,7407,0,"Trans","Trans","CH_GR","CH"
4220,10,7418,0,"Tumegl/Tomils","Tumegl/Tomils","CH_GR","CH"
4221,20,7419,0,"Scheid","Scheid","CH_GR","CH"
4222,10,7430,0,"Thusis","Thusis","CH_GR","CH"
4226,20,7425,0,"Masein","Masein","CH_GR","CH"
4227,20,7426,0,"Flerden","Flerden","CH_GR","CH"
4228,20,7427,0,"Urmein","Urmein","CH_GR","CH"
4229,20,7428,0,"Tschappina","Tschappina","CH_GR","CH"
4230,20,7428,2,"Glaspass","Glaspass","CH_GR","CH"
4232,20,7421,0,"Summaprada","Summaprada","CH_GR","CH"
4233,20,7422,0,"Tartar","Tartar","CH_GR","CH"
4234,20,7423,0,"Sarn","Sarn","CH_GR","CH"
4235,20,7424,0,"Präz","Präz","CH_GR","CH"
4236,20,7424,1,"Dalin","Dalin","CH_GR","CH"
4237,20,7431,1,"Mutten","Mutten","CH_GR","CH"
4238,20,7430,2,"Rongellen","Rongellen","CH_GR","CH"
4239,10,7432,0,"Zillis","Zillis","CH_GR","CH"
4240,20,7433,0,"Donat","Donat","CH_GR","CH"
4241,20,7433,2,"Farden","Farden","CH_GR","CH"
4242,10,7433,4,"Mathon","Mathon","CH_GR","CH"
4243,20,7433,5,"Wergenstein","Wergenstein","CH_GR","CH"
4244,20,7433,3,"Lohn GR","Lohn GR","CH_GR","CH"
4247,20,7434,0,"Sufers","Sufers","CH_GR","CH"
4248,10,7435,0,"Splügen","Splügen","CH_GR","CH"
4249,20,7436,0,"Medels","Medels im Rheinwald","CH_GR","CH"
4250,20,7437,0,"Nufenen","Nufenen","CH_GR","CH"
4251,20,7438,0,"Hinterrhein","Hinterrhein","CH_GR","CH"
4252,10,7440,0,"Andeer","Andeer","CH_GR","CH"
4254,20,7442,0,"Clugin","Clugin","CH_GR","CH"
4255,20,7443,0,"Pignia","Pignia","CH_GR","CH"
4256,20,7444,0,"Ausserferrera","Ausserferrera","CH_GR","CH"
4257,20,7445,0,"Innerferrera","Innerferrera","CH_GR","CH"
4258,20,7446,0,"Campsut-Cröt","Campsut-Cröt","CH_GR","CH"
4259,20,7447,0,"Cresta (Avers)","Cresta (Avers)","CH_GR","CH"
4260,20,7447,1,"Am Bach (Avers)","Am Bach (Avers)","CH_GR","CH"
4261,20,7448,0,"Juf","Juf","CH_GR","CH"
4262,10,7450,0,"Tiefencastel","Tiefencastel","CH_GR","CH"
4264,20,7458,0,"Mon","Mon","CH_GR","CH"
4265,10,7459,0,"Stierva","Stierva","CH_GR","CH"
4266,20,7451,0,"Alvaschein","Alvaschein","CH_GR","CH"
4267,20,7452,0,"Cunter","Cunter","CH_GR","CH"
4268,20,7453,0,"Tinizong","Tinizong","CH_GR","CH"
4269,20,7454,0,"Rona","Rona","CH_GR","CH"
4270,20,7455,0,"Mulegns","Mulegns","CH_GR","CH"
4272,20,7456,0,"Sur","Sur","CH_GR","CH"
4273,10,7457,0,"Bivio","Bivio","CH_GR","CH"
4275,10,7460,0,"Savognin","Savognin","CH_GR","CH"
4276,20,7462,0,"Salouf","Salouf","CH_GR","CH"
4277,10,7463,0,"Riom","Riom","CH_GR","CH"
4278,20,7464,0,"Parsonz","Parsonz","CH_GR","CH"
4279,20,7472,0,"Surava","Surava","CH_GR","CH"
4280,20,7473,0,"Alvaneu Bad","Alvaneu Bad","CH_GR","CH"
4282,10,7477,0,"Filisur","Filisur","CH_GR","CH"
4283,10,7482,0,"Bergün/Bravuogn","Bergün/Bravuogn","CH_GR","CH"
4284,20,7482,2,"Stugl/Stuls","Stugl/Stuls","CH_GR","CH"
4285,20,7484,0,"Latsch","Latsch","CH_GR","CH"
4286,20,7482,1,"Preda","Preda","CH_GR","CH"
4288,10,7492,0,"Alvaneu Dorf","Alvaneu Dorf","CH_GR","CH"
4289,20,7493,0,"Schmitten (Albula)","Schmitten (Albula)","CH_GR","CH"
4290,10,7494,0,"Davos Wiesen","Davos Wiesen","CH_GR","CH"
4293,20,7500,0,"St. Moritz","St. Moritz","CH_GR","CH"
4294,30,7500,1,"St. Moritz 1","St. Moritz 1","CH_GR","CH"
4295,30,7500,3,"St. Moritz 3","St. Moritz 3","CH_GR","CH"
4300,10,7502,0,"Bever","Bever","CH_GR","CH"
4301,10,7503,0,"Samedan","Samedan","CH_GR","CH"
4303,10,7504,0,"Pontresina","Pontresina","CH_GR","CH"
4304,10,7505,0,"Celerina","Celerina/Schlarigna","CH_GR","CH"
4305,10,7512,0,"Champfèr","Champfèr","CH_GR","CH"
4306,10,7513,0,"Silvaplana","Silvaplana","CH_GR","CH"
4307,10,7514,0,"Sils/Segl Maria","Sils/Segl Maria","CH_GR","CH"
4308,20,7514,2,"Fex","Fex","CH_GR","CH"
4309,20,7515,0,"Sils/Segl Baselgia","Sils/Segl Baselgia","CH_GR","CH"
4310,10,7516,0,"Maloja","Maloja","CH_GR","CH"
4311,20,7517,0,"Plaun da Lej","Plaun da Lej","CH_GR","CH"
4312,10,7522,0,"La Punt-Chamues-ch","La Punt-Chamues-ch","CH_GR","CH"
4313,20,7523,0,"Madulain","Madulain","CH_GR","CH"
4314,10,7524,0,"Zuoz","Zuoz","CH_GR","CH"
4315,10,7525,0,"S-chanf","S-chanf","CH_GR","CH"
4316,20,7526,0,"Cinuos-chel","Cinuos-chel","CH_GR","CH"
4318,20,7527,0,"Brail","Brail","CH_GR","CH"
4319,10,7530,0,"Zernez","Zernez","CH_GR","CH"
4321,10,7532,0,"Tschierv","Tschierv","CH_GR","CH"
4322,20,7533,0,"Fuldera","Fuldera","CH_GR","CH"
4323,20,7534,0,"Lü","Lü","CH_GR","CH"
4324,20,7535,0,"Valchava","Valchava","CH_GR","CH"
4330,10,7536,0,"Sta. Maria V. M.","Sta. Maria Val Müstair","CH_GR","CH"
4335,10,7537,0,"Müstair","Müstair","CH_GR","CH"
4336,20,7542,0,"Susch","Susch","CH_GR","CH"
4337,10,7543,0,"Lavin","Lavin","CH_GR","CH"
4338,20,7545,0,"Guarda","Guarda","CH_GR","CH"
4340,10,7546,0,"Ardez","Ardez","CH_GR","CH"
4341,10,7550,0,"Scuol","Scuol","CH_GR","CH"
4343,10,7551,0,"Ftan","Ftan","CH_GR","CH"
4344,20,7552,0,"Vulpera","Vulpera","CH_GR","CH"
4345,10,7553,0,"Tarasp","Tarasp","CH_GR","CH"
4346,10,7554,0,"Sent","Sent","CH_GR","CH"
4347,20,7554,2,"Crusch","Crusch","CH_GR","CH"
4348,10,7556,0,"Ramosch","Ramosch","CH_GR","CH"
4350,20,7557,0,"Vnà","Vnà","CH_GR","CH"
4351,10,7558,0,"Strada","Strada","CH_GR","CH"
4352,20,7559,0,"Tschlin","Tschlin","CH_GR","CH"
4353,20,7560,0,"Martina","Martina","CH_GR","CH"
4356,20,7562,0,"Samnaun-Compatsch","Samnaun-Compatsch","CH_GR","CH"
4357,10,7563,0,"Samnaun Dorf","Samnaun Dorf","CH_GR","CH"
4359,20,7602,0,"Casaccia","Casaccia","CH_GR","CH"
4360,10,7603,0,"Vicosoprano","Vicosoprano","CH_GR","CH"
4361,20,7604,0,"Borgonovo","Borgonovo","CH_GR","CH"
4362,20,7605,0,"Stampa","Stampa","CH_GR","CH"
4363,10,7606,0,"Promontogno","Promontogno","CH_GR","CH"
4364,20,7610,0,"Soglio","Soglio","CH_GR","CH"
4365,10,7608,0,"Castasegna","Castasegna","CH_GR","CH"
4366,10,7742,0,"Poschiavo","Poschiavo","CH_GR","CH"
4367,20,7742,2,"Sfazù","Sfazù","CH_GR","CH"
4368,20,7742,3,"La Rösa","La Rösa","CH_GR","CH"
4370,10,7743,0,"Brusio","Brusio","CH_GR","CH"
4371,20,7747,0,"Viano","Viano","CH_GR","CH"
4372,10,7744,0,"Campocologno","Campocologno","CH_GR","CH"
4374,20,7710,0,"Ospizio Bernina","Ospizio Bernina","CH_GR","CH"
4375,20,7741,0,"S. Carlo GR","S. Carlo (Poschiavo)","CH_GR","CH"
4376,20,7710,2,"Alp Grüm","Alp Grüm","CH_GR","CH"
4377,10,7745,0,"Li Curt","Li Curt","CH_GR","CH"
4378,20,7746,0,"Le Prese","Le Prese","CH_GR","CH"
4380,20,7748,0,"Campascio","Campascio","CH_GR","CH"
4384,20,8000,0,"Zürich","Zürich","CH_ZH","CH"
4385,20,8001,0,"Zürich","Zürich","CH_ZH","CH"
4386,20,8002,0,"Zürich","Zürich","CH_ZH","CH"
4387,20,8003,0,"Zürich","Zürich","CH_ZH","CH"
4388,20,8004,0,"Zürich","Zürich","CH_ZH","CH"
4390,20,8005,0,"Zürich","Zürich","CH_ZH","CH"
4391,20,8006,0,"Zürich","Zürich","CH_ZH","CH"
4392,20,8008,0,"Zürich","Zürich","CH_ZH","CH"
4393,30,8010,0,"Zürich","Zürich","CH_ZH","CH"
4394,80,8010,68,"Zürich Mülligen FZ","Zürich Mülligen FZ","CH_ZH","CH"
4407,40,8020,49,"Zürich 1","Zürich 1","CH_ZH","CH"
4415,80,8016,60,"Zürich 16 Zust","Zürich 16 Zustellung","CH_ZH","CH"
4416,40,8080,63,"Zürich 80","Zürich 80","CH_ZH","CH"
4424,80,8021,0,"Zürich 1 Sihlpost","Zürich 1 Sihlpost","CH_ZH","CH"
4425,30,8021,2,"Zürich 1","Zürich 1","CH_ZH","CH"
4426,30,8022,0,"Zürich","Zürich","CH_ZH","CH"
4429,80,8023,0,"Zürich","Zürich","CH_ZH","CH"
4430,30,8024,0,"Zürich","Zürich","CH_ZH","CH"
4432,30,8026,0,"Zürich","Zürich","CH_ZH","CH"
4435,30,8027,0,"Zürich","Zürich","CH_ZH","CH"
4439,80,8030,0,"Zürich","Zürich","CH_ZH","CH"
4440,30,8031,0,"Zürich","Zürich","CH_ZH","CH"
4441,10,8032,0,"Zürich","Zürich","CH_ZH","CH"
4443,80,8032,60,"Zürich 32 Zust","Zürich 32 Zustellung","CH_ZH","CH"
4444,30,8033,0,"Zürich","Zürich","CH_ZH","CH"
4445,30,8034,0,"Zürich","Zürich","CH_ZH","CH"
4447,30,8036,0,"Zürich","Zürich","CH_ZH","CH"
4449,10,8037,0,"Zürich","Zürich","CH_ZH","CH"
4450,10,8038,0,"Zürich","Zürich","CH_ZH","CH"
4451,80,8039,0,"Zürich","Zürich","CH_ZH","CH"
4453,30,8040,0,"Zürich","Zürich","CH_ZH","CH"
4454,10,8041,0,"Zürich","Zürich","CH_ZH","CH"
4455,30,8042,0,"Zürich","Zürich","CH_ZH","CH"
4457,10,8044,0,"Zürich","Zürich","CH_ZH","CH"
4459,10,8045,0,"Zürich","Zürich","CH_ZH","CH"
4461,10,8046,0,"Zürich","Zürich","CH_ZH","CH"
4463,10,8047,0,"Zürich","Zürich","CH_ZH","CH"
4464,10,8048,0,"Zürich","Zürich","CH_ZH","CH"
4467,10,8049,0,"Zürich","Zürich","CH_ZH","CH"
4468,10,8050,0,"Zürich","Zürich","CH_ZH","CH"
4469,80,8050,70,"Zürich Dist Ba","Zürich Dist Ba","CH_ZH","CH"
4470,10,8051,0,"Zürich","Zürich","CH_ZH","CH"
4471,10,8052,0,"Zürich","Zürich","CH_ZH","CH"
4473,10,8053,0,"Zürich","Zürich","CH_ZH","CH"
4474,20,8055,0,"Zürich","Zürich","CH_ZH","CH"
4476,20,8057,0,"Zürich","Zürich","CH_ZH","CH"
4477,30,8058,0,"Zürich","Zürich","CH_ZH","CH"
4481,80,8061,0,"Zürich","Zürich","CH_ZH","CH"
4483,40,8063,0,"Zürich","Zürich","CH_ZH","CH"
4484,20,8064,0,"Zürich","Zürich","CH_ZH","CH"
4485,30,8065,0,"Zürich","Zürich","CH_ZH","CH"
4488,40,8088,0,"Zürich","Zürich","CH_ZH","CH"
4489,40,8090,0,"Zürich","Zürich","CH_ZH","CH"
4490,40,8091,0,"Zürich","Zürich","CH_ZH","CH"
4491,40,8092,0,"Zürich","Zürich ETH-Zentrum","CH_ZH","CH"
4492,30,8093,0,"Zürich","Zürich ETH-Hönggerberg","CH_ZH","CH"
4493,30,8099,0,"Zürich","Zürich Sonderdienste","CH_ZH","CH"
4494,10,8102,0,"Oberengstringen","Oberengstringen","CH_ZH","CH"
4495,10,8103,0,"Unterengstringen","Unterengstringen","CH_ZH","CH"
4496,10,8104,0,"Weiningen ZH","Weiningen ZH","CH_ZH","CH"
4497,20,8105,0,"Regensdorf","Regensdorf","CH_ZH","CH"
4498,30,8105,1,"Regensdorf 1","Regensdorf 1","CH_ZH","CH"
4499,10,8105,2,"Watt","Watt","CH_ZH","CH"
4501,10,8107,0,"Buchs ZH","Buchs ZH","CH_ZH","CH"
4502,10,8108,0,"Dällikon","Dällikon","CH_ZH","CH"
4503,10,8112,0,"Otelfingen","Otelfingen","CH_ZH","CH"
4504,20,8113,0,"Boppelsen","Boppelsen","CH_ZH","CH"
4505,10,8114,0,"Dänikon ZH","Dänikon ZH","CH_ZH","CH"
4506,20,8115,0,"Hüttikon","Hüttikon","CH_ZH","CH"
4507,10,5436,0,"Würenlos","Würenlos","CH_AG","CH"
4508,10,8117,0,"Fällanden","Fällanden","CH_ZH","CH"
4509,20,8121,0,"Benglen","Benglen","CH_ZH","CH"
4510,10,8122,0,"Binz","Binz","CH_ZH","CH"
4511,10,8123,0,"Ebmatingen","Ebmatingen","CH_ZH","CH"
4512,10,8124,0,"Maur","Maur","CH_ZH","CH"
4513,10,8125,0,"Zollikerberg","Zollikerberg","CH_ZH","CH"
4514,10,8126,0,"Zumikon","Zumikon","CH_ZH","CH"
4515,10,8127,0,"Forch","Forch","CH_ZH","CH"
4516,20,8132,2,"Hinteregg","Hinteregg","CH_ZH","CH"
4517,10,8132,0,"Egg b. Zürich","Egg b. Zürich","CH_ZH","CH"
4518,10,8133,0,"Esslingen","Esslingen","CH_ZH","CH"
4519,20,8134,0,"Adliswil","Adliswil","CH_ZH","CH"
4520,30,8134,1,"Adliswil 1","Adliswil 1","CH_ZH","CH"
4521,30,8134,2,"Adliswil 2","Adliswil 2","CH_ZH","CH"
4522,10,8135,0,"Langnau am Albis","Langnau am Albis","CH_ZH","CH"
4523,10,8136,0,"Gattikon","Gattikon","CH_ZH","CH"
4524,20,8143,2,"Uetliberg","Uetliberg","CH_ZH","CH"
4525,10,8142,0,"Uitikon Waldegg","Uitikon Waldegg","CH_ZH","CH"
4526,10,8143,0,"Stallikon","Stallikon","CH_ZH","CH"
4527,10,8152,0,"Glattbrugg","Glattbrugg","CH_ZH","CH"
4528,10,8152,1,"Opfikon","Opfikon","CH_ZH","CH"
4529,10,8153,0,"Rümlang","Rümlang","CH_ZH","CH"
4530,10,8154,0,"Oberglatt ZH","Oberglatt ZH","CH_ZH","CH"
4531,10,8155,0,"Niederhasli","Niederhasli","CH_ZH","CH"
4532,10,8156,0,"Oberhasli","Oberhasli","CH_ZH","CH"
4533,10,8157,0,"Dielsdorf","Dielsdorf","CH_ZH","CH"
4534,20,8158,0,"Regensberg","Regensberg","CH_ZH","CH"
4535,10,8162,0,"Steinmaur","Steinmaur","CH_ZH","CH"
4536,20,8164,0,"Bachs","Bachs","CH_ZH","CH"
4539,10,8165,0,"Schöfflisdorf","Schöfflisdorf","CH_ZH","CH"
4540,10,8166,0,"Niederweningen","Niederweningen","CH_ZH","CH"
4542,10,8172,0,"Niederglatt ZH","Niederglatt ZH","CH_ZH","CH"
4543,10,8173,0,"Neerach","Neerach","CH_ZH","CH"
4544,10,8174,0,"Stadel","Stadel b. Niederglatt","CH_ZH","CH"
4545,20,8175,0,"Windlach","Windlach","CH_ZH","CH"
4546,10,8180,0,"Bülach","Bülach","CH_ZH","CH"
4548,10,8181,0,"Höri","Höri","CH_ZH","CH"
4549,10,8182,0,"Hochfelden","Hochfelden","CH_ZH","CH"
4550,10,8184,0,"Bachenbülach","Bachenbülach","CH_ZH","CH"
4551,10,8185,0,"Winkel","Winkel","CH_ZH","CH"
4552,10,8192,0,"Glattfelden","Glattfelden","CH_ZH","CH"
4554,10,8193,0,"Eglisau","Eglisau","CH_ZH","CH"
4555,10,8194,0,"Hüntwangen","Hüntwangen","CH_ZH","CH"
4556,20,8195,0,"Wasterkingen","Wasterkingen","CH_ZH","CH"
4557,10,8196,0,"Wil ZH","Wil ZH","CH_ZH","CH"
4558,10,8197,0,"Rafz","Rafz","CH_ZH","CH"
4559,20,8200,0,"Schaffhausen","Schaffhausen","CH_SH","CH"
4560,80,8200,1,"Schaffhausen 1","Schaffhausen 1","CH_SH","CH"
4562,80,8200,60,"Schaffh 1 Zust","Schaffhausen 1 Zust","CH_SH","CH"
4565,30,8201,0,"Schaffhausen","Schaffhausen","CH_SH","CH"
4566,80,8202,0,"Schaffhausen","Schaffhausen","CH_SH","CH"
4567,10,8203,0,"Schaffhausen","Schaffhausen","CH_SH","CH"
4568,30,8204,0,"Schaffhausen","Schaffhausen","CH_SH","CH"
4569,80,8205,0,"Schaffhausen","Schaffhausen","CH_SH","CH"
4571,10,8207,0,"Schaffhausen","Schaffhausen","CH_SH","CH"
4572,20,8208,0,"Schaffhausen","Schaffhausen","CH_SH","CH"
4574,10,8219,0,"Trasadingen","Trasadingen","CH_SH","CH"
4575,20,8228,0,"Beggingen","Beggingen","CH_SH","CH"
4576,10,8231,0,"Hemmental","Hemmental","CH_SH","CH"
4577,10,8234,0,"Stetten SH","Stetten SH","CH_SH","CH"
4578,10,8235,0,"Lohn SH","Lohn SH","CH_SH","CH"
4579,20,8236,2,"Opfertshofen SH","Opfertshofen SH","CH_SH","CH"
4580,20,8236,0,"Büttenhardt","Büttenhardt","CH_SH","CH"
4581,20,8242,0,"Bibern SH","Bibern SH","CH_SH","CH"
