"id","zip_type","zip","zip_complement","short_name","long_name","state_id:id","country_id:id"
3340,10,6197,0,"Schangnau","Schangnau","res_country_state_ch_be","base.ch"
3342,10,6203,0,"Sempach Station","Sempach Station","res_country_state_ch_lu","base.ch"
3343,20,6204,0,"Sempach","Sempach","res_country_state_ch_lu","base.ch"
3344,10,6205,0,"Eich","Eich","res_country_state_ch_lu","base.ch"
3345,10,6206,0,"Neuenkirch","Neuenkirch","res_country_state_ch_lu","base.ch"
3346,10,6207,0,"Nottwil","Nottwil","res_country_state_ch_lu","base.ch"
3347,10,6208,0,"Oberkirch LU","Oberkirch LU","res_country_state_ch_lu","base.ch"
3348,10,6210,0,"Sursee","Sursee","res_country_state_ch_lu","base.ch"
3349,20,6211,1,"Buchs LU","Buchs LU","res_country_state_ch_lu","base.ch"
3350,10,6212,0,"St. Erhard","St. Erhard","res_country_state_ch_lu","base.ch"
3351,20,6213,0,"Knutwil","Knutwil","res_country_state_ch_lu","base.ch"
3352,10,6214,0,"Schenkon","Schenkon","res_country_state_ch_lu","base.ch"
3353,10,6215,0,"Beromünster","Beromünster","res_country_state_ch_lu","base.ch"
3354,20,6215,2,"Schwarzenbach LU","Schwarzenbach LU","res_country_state_ch_lu","base.ch"
3355,20,6216,0,"Mauensee","Mauensee","res_country_state_ch_lu","base.ch"
3356,20,6217,0,"Kottwil","Kottwil","res_country_state_ch_lu","base.ch"
3357,10,6218,0,"Ettiswil","Ettiswil","res_country_state_ch_lu","base.ch"
3358,10,6221,0,"Rickenbach LU","Rickenbach LU","res_country_state_ch_lu","base.ch"
3359,10,6222,0,"Gunzwil","Gunzwil","res_country_state_ch_lu","base.ch"
3360,20,6231,0,"Schlierbach","Schlierbach","res_country_state_ch_lu","base.ch"
3361,10,6232,0,"Geuensee","Geuensee","res_country_state_ch_lu","base.ch"
3362,10,6233,0,"Büron","Büron","res_country_state_ch_lu","base.ch"
3363,10,6234,0,"Triengen","Triengen","res_country_state_ch_lu","base.ch"
3364,20,6234,1,"Kulmerau","Kulmerau","res_country_state_ch_lu","base.ch"
3365,20,6236,0,"Wilihof","Wilihof","res_country_state_ch_lu","base.ch"
3366,10,6235,0,"Winikon","Winikon","res_country_state_ch_lu","base.ch"
3367,10,6242,0,"Wauwil","Wauwil","res_country_state_ch_lu","base.ch"
3368,20,6243,0,"Egolzwil","Egolzwil","res_country_state_ch_lu","base.ch"
3369,10,6244,0,"Nebikon","Nebikon","res_country_state_ch_lu","base.ch"
3370,20,6245,0,"Ebersecken","Ebersecken","res_country_state_ch_lu","base.ch"
3371,10,6246,0,"Altishofen","Altishofen","res_country_state_ch_lu","base.ch"
3372,10,6247,0,"Schötz","Schötz","res_country_state_ch_lu","base.ch"
3373,20,6248,0,"Alberswil","Alberswil","res_country_state_ch_lu","base.ch"
3374,10,6252,0,"Dagmersellen","Dagmersellen","res_country_state_ch_lu","base.ch"
3375,20,6253,0,"Uffikon","Uffikon","res_country_state_ch_lu","base.ch"
3376,10,6260,0,"Reiden","Reiden","res_country_state_ch_lu","base.ch"
3379,20,6260,2,"Reidermoos","Reidermoos","res_country_state_ch_lu","base.ch"
3381,10,6262,0,"Langnau b. Reiden","Langnau b. Reiden","res_country_state_ch_lu","base.ch"
3382,20,6263,0,"Richenthal","Richenthal","res_country_state_ch_lu","base.ch"
3383,10,6264,0,"Pfaffnau","Pfaffnau","res_country_state_ch_lu","base.ch"
3384,10,6265,0,"Roggliswil","Roggliswil","res_country_state_ch_lu","base.ch"
3385,10,6274,0,"Eschenbach LU","Eschenbach LU","res_country_state_ch_lu","base.ch"
3386,10,6275,0,"Ballwil","Ballwil","res_country_state_ch_lu","base.ch"
3387,10,6276,0,"Hohenrain","Hohenrain","res_country_state_ch_lu","base.ch"
3389,20,6277,0,"Kleinwangen","Kleinwangen","res_country_state_ch_lu","base.ch"
3390,20,6280,0,"Hochdorf","Hochdorf","res_country_state_ch_lu","base.ch"
3391,20,6280,2,"Urswil","Urswil","res_country_state_ch_lu","base.ch"
3392,20,6283,0,"Baldegg","Baldegg","res_country_state_ch_lu","base.ch"
3394,10,6284,0,"Gelfingen","Gelfingen","res_country_state_ch_lu","base.ch"
3396,10,6285,0,"Hitzkirch","Hitzkirch","res_country_state_ch_lu","base.ch"
3397,20,6285,2,"Retschwil","Retschwil","res_country_state_ch_lu","base.ch"
3398,20,6289,0,"Müswangen","Müswangen","res_country_state_ch_lu","base.ch"
3399,20,6286,0,"Altwis","Altwis","res_country_state_ch_lu","base.ch"
3400,10,6287,0,"Aesch LU","Aesch LU","res_country_state_ch_lu","base.ch"
3401,20,6288,0,"Schongau","Schongau","res_country_state_ch_lu","base.ch"
3402,20,6294,0,"Ermensee","Ermensee","res_country_state_ch_lu","base.ch"
3403,20,6295,0,"Mosen","Mosen","res_country_state_ch_lu","base.ch"
3404,20,6300,0,"Zug","Zug","res_country_state_ch_zg","base.ch"
3405,80,6300,1,"Zug 1","Zug 1","res_country_state_ch_zg","base.ch"
3409,30,6330,2,"Cham 2","Cham 2","res_country_state_ch_zg","base.ch"
3410,30,6301,0,"Zug","Zug","res_country_state_ch_zg","base.ch"
3411,40,6310,0,"Zug","Zug Sonderdienste","res_country_state_ch_zg","base.ch"
3413,20,6313,2,"Edlibach","Edlibach","res_country_state_ch_zg","base.ch"
3414,20,6313,3,"Finstersee","Finstersee","res_country_state_ch_zg","base.ch"
3415,10,6319,0,"Allenwinden","Allenwinden","res_country_state_ch_zg","base.ch"
3416,20,6315,3,"Morgarten","Morgarten","res_country_state_ch_zg","base.ch"
3417,10,6312,0,"Steinhausen","Steinhausen","res_country_state_ch_zg","base.ch"
3418,10,6313,0,"Menzingen","Menzingen","res_country_state_ch_zg","base.ch"
3419,10,6314,0,"Unterägeri","Unterägeri","res_country_state_ch_zg","base.ch"
3420,20,6314,1,"Neuägeri","Neuägeri","res_country_state_ch_zg","base.ch"
3421,10,6315,0,"Oberägeri","Oberägeri","res_country_state_ch_zg","base.ch"
3422,20,6315,2,"Alosen","Alosen","res_country_state_ch_zg","base.ch"
3423,20,6300,5,"Zugerberg","Zugerberg","res_country_state_ch_zg","base.ch"
3424,10,6317,0,"Oberwil b. Zug","Oberwil b. Zug","res_country_state_ch_zg","base.ch"
3425,10,6318,0,"Walchwil","Walchwil","res_country_state_ch_zg","base.ch"
3426,20,6330,0,"Cham","Cham","res_country_state_ch_zg","base.ch"
3427,10,6331,0,"Hünenberg","Hünenberg","res_country_state_ch_zg","base.ch"
3429,10,6332,0,"Hagendorn","Hagendorn","res_country_state_ch_zg","base.ch"
3430,20,6340,0,"Baar","Baar","res_country_state_ch_zg","base.ch"
3431,10,6343,0,"Rotkreuz","Rotkreuz","res_country_state_ch_zg","base.ch"
3432,10,6344,0,"Meierskappel","Meierskappel","res_country_state_ch_lu","base.ch"
3433,10,6345,0,"Neuheim","Neuheim","res_country_state_ch_zg","base.ch"
3435,10,6353,0,"Weggis","Weggis","res_country_state_ch_lu","base.ch"
3436,10,6354,0,"Vitznau","Vitznau","res_country_state_ch_lu","base.ch"
3437,20,6356,0,"Rigi Kaltbad","Rigi Kaltbad","res_country_state_ch_lu","base.ch"
3438,10,6362,0,"Stansstad","Stansstad","res_country_state_ch_nw","base.ch"
3439,20,6363,0,"Obbürgen","Obbürgen","res_country_state_ch_nw","base.ch"
3440,20,6365,0,"Kehrsiten","Kehrsiten","res_country_state_ch_nw","base.ch"
3443,20,6370,0,"Stans","Stans","res_country_state_ch_nw","base.ch"
3444,10,6372,0,"Ennetmoos","Ennetmoos","res_country_state_ch_nw","base.ch"
3445,10,6373,0,"Ennetbürgen","Ennetbürgen","res_country_state_ch_nw","base.ch"
3446,10,6374,0,"Buochs","Buochs","res_country_state_ch_nw","base.ch"
3447,10,6375,0,"Beckenried","Beckenried","res_country_state_ch_nw","base.ch"
3448,10,6376,0,"Emmetten","Emmetten","res_country_state_ch_nw","base.ch"
3449,10,6377,0,"Seelisberg","Seelisberg","res_country_state_ch_ur","base.ch"
3450,20,6382,0,"Büren NW","Büren NW","res_country_state_ch_nw","base.ch"
3451,10,6383,0,"Dallenwil","Dallenwil","res_country_state_ch_nw","base.ch"
3452,20,6383,2,"Niederrickenbach","Niederrickenbach","res_country_state_ch_nw","base.ch"
3453,10,6386,0,"Wolfenschiessen","Wolfenschiessen","res_country_state_ch_nw","base.ch"
3454,20,6387,0,"Oberrickenbach","Oberrickenbach","res_country_state_ch_nw","base.ch"
3455,20,6388,0,"Grafenort","Grafenort","res_country_state_ch_ow","base.ch"
3456,20,6390,0,"Engelberg","Engelberg","res_country_state_ch_ow","base.ch"
3458,10,6402,0,"Merlischachen","Merlischachen","res_country_state_ch_sz","base.ch"
3459,10,6403,0,"Küssnacht am Rigi","Küssnacht am Rigi","res_country_state_ch_sz","base.ch"
3460,10,6404,0,"Greppen","Greppen","res_country_state_ch_lu","base.ch"
3461,10,6405,0,"Immensee","Immensee","res_country_state_ch_sz","base.ch"
3462,10,6410,0,"Goldau","Goldau","res_country_state_ch_sz","base.ch"
3464,20,6410,2,"Rigi Klösterli","Rigi Klösterli","res_country_state_ch_sz","base.ch"
3465,20,6410,3,"Rigi Staffel","Rigi Staffel","res_country_state_ch_sz","base.ch"
3466,20,6410,4,"Rigi Kulm","Rigi Kulm","res_country_state_ch_sz","base.ch"
3468,20,6414,0,"Oberarth","Oberarth","res_country_state_ch_sz","base.ch"
3469,10,6415,0,"Arth","Arth","res_country_state_ch_sz","base.ch"
3470,20,6416,0,"Steinerberg","Steinerberg","res_country_state_ch_sz","base.ch"
3471,10,6417,0,"Sattel","Sattel","res_country_state_ch_sz","base.ch"
3472,10,6418,0,"Rothenthurm","Rothenthurm","res_country_state_ch_sz","base.ch"
3473,10,6422,0,"Steinen","Steinen","res_country_state_ch_sz","base.ch"
3474,10,6423,0,"Seewen SZ","Seewen SZ","res_country_state_ch_sz","base.ch"
3475,10,6424,0,"Lauerz","Lauerz","res_country_state_ch_sz","base.ch"
3476,20,6430,0,"Schwyz","Schwyz","res_country_state_ch_sz","base.ch"
3479,20,6436,3,"Ried (Muotathal)","Ried (Muotathal)","res_country_state_ch_sz","base.ch"
3480,20,6432,0,"Rickenbach SZ","Rickenbach b. Schwyz","res_country_state_ch_sz","base.ch"
3481,20,6433,0,"Stoos SZ","Stoos SZ","res_country_state_ch_sz","base.ch"
3482,20,6434,0,"Illgau","Illgau","res_country_state_ch_sz","base.ch"
3483,10,6436,0,"Muotathal","Muotathal","res_country_state_ch_sz","base.ch"
3484,20,6436,2,"Bisisthal","Bisisthal","res_country_state_ch_sz","base.ch"
3486,10,6438,0,"Ibach","Ibach","res_country_state_ch_sz","base.ch"
3487,10,6440,0,"Brunnen","Brunnen","res_country_state_ch_sz","base.ch"
3488,20,6441,2,"Rütli","Rütli","res_country_state_ch_ur","base.ch"
3489,10,6442,0,"Gersau","Gersau","res_country_state_ch_sz","base.ch"
3490,10,6443,0,"Morschach","Morschach","res_country_state_ch_sz","base.ch"
3491,10,6452,0,"Sisikon","Sisikon","res_country_state_ch_ur","base.ch"
3492,20,6452,2,"Riemenstalden","Riemenstalden","res_country_state_ch_sz","base.ch"
3493,10,6454,0,"Flüelen","Flüelen","res_country_state_ch_ur","base.ch"
3494,20,6460,0,"Altdorf UR","Altdorf UR","res_country_state_ch_ur","base.ch"
3496,10,6461,0,"Isenthal","Isenthal","res_country_state_ch_ur","base.ch"
3497,10,6462,0,"Seedorf UR","Seedorf UR","res_country_state_ch_ur","base.ch"
3498,10,6463,0,"Bürglen UR","Bürglen UR","res_country_state_ch_ur","base.ch"
3502,10,6464,0,"Spiringen","Spiringen","res_country_state_ch_ur","base.ch"
3503,10,6465,0,"Unterschächen","Unterschächen","res_country_state_ch_ur","base.ch"
3505,20,6466,0,"Bauen","Bauen","res_country_state_ch_ur","base.ch"
3507,10,6467,0,"Schattdorf","Schattdorf","res_country_state_ch_ur","base.ch"
3508,20,6469,0,"Haldi b.Schattdorf","Haldi b. Schattdorf","res_country_state_ch_ur","base.ch"
3509,10,6468,0,"Attinghausen","Attinghausen","res_country_state_ch_ur","base.ch"
3510,10,6472,0,"Erstfeld","Erstfeld","res_country_state_ch_ur","base.ch"
3511,10,6473,0,"Silenen","Silenen","res_country_state_ch_ur","base.ch"
3512,10,6474,0,"Amsteg","Amsteg","res_country_state_ch_ur","base.ch"
3514,10,6475,0,"Bristen","Bristen","res_country_state_ch_ur","base.ch"
3515,20,6476,0,"Intschi","Intschi","res_country_state_ch_ur","base.ch"
3517,10,6482,0,"Gurtnellen","Gurtnellen","res_country_state_ch_ur","base.ch"
3519,10,6484,0,"Wassen UR","Wassen UR","res_country_state_ch_ur","base.ch"
3520,20,6485,0,"Meien","Meien","res_country_state_ch_ur","base.ch"
3521,10,6487,0,"Göschenen","Göschenen","res_country_state_ch_ur","base.ch"
3522,10,6490,0,"Andermatt","Andermatt","res_country_state_ch_ur","base.ch"
3526,10,6491,0,"Realp","Realp","res_country_state_ch_ur","base.ch"
3528,20,6493,0,"Hospental","Hospental","res_country_state_ch_ur","base.ch"
3534,20,6500,0,"Bellinzona","Bellinzona","res_country_state_ch_ti","base.ch"
3535,80,6500,1,"Bellinzona 1","Bellinzona 1","res_country_state_ch_ti","base.ch"
3536,30,6500,2,"Bellinzona 2","Bellinzona 2","res_country_state_ch_ti","base.ch"
3538,30,6500,5,"Bellinzona 5","Bellinzona 5","res_country_state_ch_ti","base.ch"
3543,30,6501,0,"Bellinzona","Bellinzona","res_country_state_ch_ti","base.ch"
3545,80,6500,60,"Bellinzona Dist","Bellinzona Distribuzione","res_country_state_ch_ti","base.ch"
3548,80,6500,75,"Bellinzona Caserma","Bellinzona Caserma","res_country_state_ch_ti","base.ch"
3550,10,6503,0,"Bellinzona","Bellinzona","res_country_state_ch_ti","base.ch"
3551,80,6506,0,"Bellinzona 6 Autop","Bellinzona 6 Autopostale TI","res_country_state_ch_ti","base.ch"
3552,10,6512,0,"Giubiasco","Giubiasco","res_country_state_ch_ti","base.ch"
3553,10,6513,0,"Monte Carasso","Monte Carasso","res_country_state_ch_ti","base.ch"
3554,10,6514,0,"Sementina","Sementina","res_country_state_ch_ti","base.ch"
3555,20,6515,0,"Gudo","Gudo","res_country_state_ch_ti","base.ch"
3556,10,6516,0,"Cugnasco","Cugnasco","res_country_state_ch_ti","base.ch"
3557,10,6517,0,"Arbedo","Arbedo","res_country_state_ch_ti","base.ch"
3558,10,6518,0,"Gorduno","Gorduno","res_country_state_ch_ti","base.ch"
3559,20,6525,0,"Gnosca","Gnosca","res_country_state_ch_ti","base.ch"
3560,20,6526,0,"Prosito","Prosito","res_country_state_ch_ti","base.ch"
3561,10,6527,0,"Lodrino","Lodrino","res_country_state_ch_ti","base.ch"
3562,10,6528,0,"Camorino","Camorino","res_country_state_ch_ti","base.ch"
3563,10,6532,0,"Castione","Castione","res_country_state_ch_ti","base.ch"
3564,10,6533,0,"Lumino","Lumino","res_country_state_ch_ti","base.ch"
3565,10,6534,0,"S. Vittore","S. Vittore","res_country_state_ch_gr","base.ch"
3566,10,6535,0,"Roveredo GR","Roveredo GR","res_country_state_ch_gr","base.ch"
3567,10,6537,0,"Grono","Grono","res_country_state_ch_gr","base.ch"
3569,10,6523,0,"Preonzo","Preonzo","res_country_state_ch_ti","base.ch"
3570,20,6524,0,"Moleno","Moleno","res_country_state_ch_ti","base.ch"
3571,10,6582,0,"Pianezzo","Pianezzo","res_country_state_ch_ti","base.ch"
3572,20,6583,0,"S. Antonio","S. Antonio (Val Morobbia)","res_country_state_ch_ti","base.ch"
3573,20,6584,0,"Carena","Carena","res_country_state_ch_ti","base.ch"
3574,20,6549,0,"Laura","Laura","res_country_state_ch_gr","base.ch"
3575,20,6540,0,"Castaneda","Castaneda","res_country_state_ch_gr","base.ch"
3576,20,6541,0,"Sta. Maria","Sta. Maria in Calanca","res_country_state_ch_gr","base.ch"
3577,20,6538,0,"Verdabbio","Verdabbio","res_country_state_ch_gr","base.ch"
3578,20,6542,0,"Buseno","Buseno","res_country_state_ch_gr","base.ch"
3579,20,6543,0,"Arvigo","Arvigo","res_country_state_ch_gr","base.ch"
3580,20,6544,0,"Braggio","Braggio","res_country_state_ch_gr","base.ch"
3581,20,6545,0,"Selma","Selma","res_country_state_ch_gr","base.ch"
3583,20,6546,0,"Cauco","Cauco","res_country_state_ch_gr","base.ch"
3584,20,6547,0,"Augio","Augio","res_country_state_ch_gr","base.ch"
3585,20,6548,0,"Rossa","Rossa","res_country_state_ch_gr","base.ch"
3586,20,6556,0,"Leggia","Leggia","res_country_state_ch_gr","base.ch"
3587,10,6565,0,"S. Bernardino","S. Bernardino","res_country_state_ch_gr","base.ch"
3588,20,6557,0,"Cama","Cama","res_country_state_ch_gr","base.ch"
3589,10,6558,0,"Lostallo","Lostallo","res_country_state_ch_gr","base.ch"
3590,80,6558,1,"Cabbiolo","Cabbiolo","res_country_state_ch_gr","base.ch"
3591,20,6562,0,"Soazza","Soazza","res_country_state_ch_gr","base.ch"
3592,10,6563,0,"Mesocco","Mesocco","res_country_state_ch_gr","base.ch"
3593,10,6572,0,"Quartino","Quartino","res_country_state_ch_ti","base.ch"
3594,10,6573,0,"Magadino","Magadino","res_country_state_ch_ti","base.ch"
3595,10,6574,0,"Vira (Gambarogno)","Vira (Gambarogno)","res_country_state_ch_ti","base.ch"
3596,10,6575,0,"S. Nazzaro","S. Nazzaro","res_country_state_ch_ti","base.ch"
3597,20,6575,1,"Vairano","Vairano","res_country_state_ch_ti","base.ch"
3598,10,6576,0,"Gerra (Gambarogno)","Gerra (Gambarogno)","res_country_state_ch_ti","base.ch"
3599,20,6577,0,"Ranzo","Ranzo","res_country_state_ch_ti","base.ch"
3600,20,6578,0,"Caviano","Caviano","res_country_state_ch_ti","base.ch"
3602,20,6579,0,"Piazzogna","Piazzogna","res_country_state_ch_ti","base.ch"
3603,20,6571,0,"Indemini","Indemini","res_country_state_ch_ti","base.ch"
3605,10,6592,0,"S. Antonino","S. Antonino","res_country_state_ch_ti","base.ch"
3606,10,6593,0,"Cadenazzo","Cadenazzo","res_country_state_ch_ti","base.ch"
3607,10,6594,0,"Contone","Contone","res_country_state_ch_ti","base.ch"
3608,10,6595,0,"Riazzino","Riazzino","res_country_state_ch_ti","base.ch"
3609,10,6596,0,"Gordola","Gordola","res_country_state_ch_ti","base.ch"
3610,20,6597,0,"Agarone","Agarone","res_country_state_ch_ti","base.ch"
3611,10,6598,0,"Tenero","Tenero","res_country_state_ch_ti","base.ch"
3613,20,6599,0,"Robasacco","Robasacco","res_country_state_ch_ti","base.ch"
3614,20,6600,0,"Locarno","Locarno","res_country_state_ch_ti","base.ch"
3615,80,6600,1,"Locarno 1","Locarno 1","res_country_state_ch_ti","base.ch"
3616,20,6600,2,"Muralto","Muralto","res_country_state_ch_ti","base.ch"
3617,80,6600,74,"Locarno 3 Autopost","Locarno 3 Stazione Autopost","res_country_state_ch_ti","base.ch"
3619,30,6601,0,"Locarno","Locarno","res_country_state_ch_ti","base.ch"
3621,80,6600,60,"Locarno Dist","Locarno Distribuzione","res_country_state_ch_ti","base.ch"
3623,30,6604,0,"Locarno","Locarno","res_country_state_ch_ti","base.ch"
3624,10,6605,0,"Locarno","Locarno","res_country_state_ch_ti","base.ch"
3625,20,6605,1,"Monte Brè Locarno","Monte Brè sopra Locarno","res_country_state_ch_ti","base.ch"
3627,20,6656,0,"Golino","Golino","res_country_state_ch_ti","base.ch"
3628,20,6618,0,"Arcegno","Arcegno","res_country_state_ch_ti","base.ch"
3629,20,6646,0,"Contra","Contra","res_country_state_ch_ti","base.ch"
3630,20,6647,0,"Mergoscia","Mergoscia","res_country_state_ch_ti","base.ch"
3631,20,6661,2,"Auressio","Auressio","res_country_state_ch_ti","base.ch"
3632,10,6661,0,"Loco","Loco","res_country_state_ch_ti","base.ch"
3633,20,6661,3,"Berzona","Berzona","res_country_state_ch_ti","base.ch"
3634,20,6611,13,"Mosogno","Mosogno","res_country_state_ch_ti","base.ch"
3635,10,6662,0,"Russo","Russo","res_country_state_ch_ti","base.ch"
3636,20,6664,0,"Vergeletto","Vergeletto","res_country_state_ch_ti","base.ch"
3637,20,6611,16,"Gresso","Gresso","res_country_state_ch_ti","base.ch"
3638,20,6611,17,"Crana","Crana","res_country_state_ch_ti","base.ch"
3639,20,6663,0,"Comologno","Comologno","res_country_state_ch_ti","base.ch"
3640,20,6663,2,"Spruga","Spruga","res_country_state_ch_ti","base.ch"
3641,10,6632,0,"Vogorno","Vogorno","res_country_state_ch_ti","base.ch"
3642,20,6631,0,"Corippo","Corippo","res_country_state_ch_ti","base.ch"
3643,20,6633,0,"Lavertezzo","Lavertezzo","res_country_state_ch_ti","base.ch"
3644,20,6634,0,"Brione (Verzasca)","Brione (Verzasca)","res_country_state_ch_ti","base.ch"
3645,20,6635,0,"Gerra (Verzasca)","Gerra (Verzasca)","res_country_state_ch_ti","base.ch"
3646,20,6636,0,"Frasco","Frasco","res_country_state_ch_ti","base.ch"
3647,20,6637,0,"Sonogno","Sonogno","res_country_state_ch_ti","base.ch"
3648,10,6612,0,"Ascona","Ascona","res_country_state_ch_ti","base.ch"
3649,20,6613,0,"Porto Ronco","Porto Ronco","res_country_state_ch_ti","base.ch"
3650,10,6614,0,"Brissago","Brissago","res_country_state_ch_ti","base.ch"
3651,20,6614,2,"Isole di Brissago","Isole di Brissago","res_country_state_ch_ti","base.ch"
3652,10,6616,0,"Losone","Losone","res_country_state_ch_ti","base.ch"
3653,10,6622,0,"Ronco sopra Ascona","Ronco sopra Ascona","res_country_state_ch_ti","base.ch"
3654,10,6644,0,"Orselina","Orselina","res_country_state_ch_ti","base.ch"
3655,20,6645,0,"Brione s. Minusio","Brione sopra Minusio","res_country_state_ch_ti","base.ch"
3656,10,6648,0,"Minusio","Minusio","res_country_state_ch_ti","base.ch"
3658,20,6655,2,"Verdasio","Verdasio","res_country_state_ch_ti","base.ch"
3659,20,6655,3,"Rasa","Rasa","res_country_state_ch_ti","base.ch"
3660,20,6657,0,"Palagnedra","Palagnedra","res_country_state_ch_ti","base.ch"
3661,20,6658,0,"Borgnone","Borgnone","res_country_state_ch_ti","base.ch"
3662,10,6659,0,"Camedo","Camedo","res_country_state_ch_ti","base.ch"
3664,20,6659,9,"Moneto","Moneto","res_country_state_ch_ti","base.ch"
3665,20,6652,0,"Tegna","Tegna","res_country_state_ch_ti","base.ch"
3666,10,6653,0,"Verscio","Verscio","res_country_state_ch_ti","base.ch"
3667,20,6654,0,"Cavigliano","Cavigliano","res_country_state_ch_ti","base.ch"
3668,10,6655,0,"Intragna","Intragna","res_country_state_ch_ti","base.ch"
3670,20,6670,0,"Avegno","Avegno","res_country_state_ch_ti","base.ch"
3672,20,6677,2,"Moghegno","Moghegno","res_country_state_ch_ti","base.ch"
3673,20,6678,3,"Coglio","Coglio","res_country_state_ch_ti","base.ch"
3674,20,6678,2,"Lodano","Lodano","res_country_state_ch_ti","base.ch"
3675,20,6678,0,"Giumaglio","Giumaglio","res_country_state_ch_ti","base.ch"
3676,20,6674,2,"Riveo","Riveo","res_country_state_ch_ti","base.ch"
3677,20,6682,0,"Linescio","Linescio","res_country_state_ch_ti","base.ch"
3678,20,6683,0,"Cerentino","Cerentino","res_country_state_ch_ti","base.ch"
3679,20,6685,0,"Bosco/Gurin","Bosco/Gurin","res_country_state_ch_ti","base.ch"
3680,20,6683,2,"Niva (Vallemaggia)","Niva (Vallemaggia)","res_country_state_ch_ti","base.ch"
3681,20,6684,0,"Campo (VM)","Campo (Vallemaggia)","res_country_state_ch_ti","base.ch"
3682,20,6684,1,"Cimalmotto","Cimalmotto","res_country_state_ch_ti","base.ch"
3683,20,6690,0,"Cavergno","Cavergno","res_country_state_ch_ti","base.ch"
3684,20,6690,1,"S. Carlo","S. Carlo (Val Bavona)","res_country_state_ch_ti","base.ch"
3685,20,6692,1,"Brontallo","Brontallo","res_country_state_ch_ti","base.ch"
3686,20,6692,0,"Menzonio","Menzonio","res_country_state_ch_ti","base.ch"
3687,20,6693,0,"Broglio","Broglio","res_country_state_ch_ti","base.ch"
3688,20,6694,0,"Prato-Sornico","Prato-Sornico","res_country_state_ch_ti","base.ch"
3689,20,6695,0,"Peccia","Peccia","res_country_state_ch_ti","base.ch"
3690,20,6695,1,"Piano di Peccia","Piano di Peccia","res_country_state_ch_ti","base.ch"
3691,20,6696,0,"Fusio","Fusio","res_country_state_ch_ti","base.ch"
3692,10,6672,0,"Gordevio","Gordevio","res_country_state_ch_ti","base.ch"
3693,10,6673,0,"Maggia","Maggia","res_country_state_ch_ti","base.ch"
3694,20,6674,0,"Someo","Someo","res_country_state_ch_ti","base.ch"
3695,20,6675,0,"Cevio","Cevio","res_country_state_ch_ti","base.ch"
3696,10,6676,0,"Bignasco","Bignasco","res_country_state_ch_ti","base.ch"
3697,10,6702,0,"Claro","Claro","res_country_state_ch_ti","base.ch"
3698,10,6703,0,"Osogna","Osogna","res_country_state_ch_ti","base.ch"
3700,10,6705,0,"Cresciano","Cresciano","res_country_state_ch_ti","base.ch"
3701,10,6707,0,"Iragna","Iragna","res_country_state_ch_ti","base.ch"
3702,10,6710,0,"Biasca","Biasca","res_country_state_ch_ti","base.ch"
3703,10,6710,1,"Biasca Stazione","Biasca Stazione","res_country_state_ch_ti","base.ch"
3708,20,6721,0,"Ludiano","Ludiano","res_country_state_ch_ti","base.ch"
3709,20,6722,0,"Corzoneso","Corzoneso","res_country_state_ch_ti","base.ch"
3710,20,6716,2,"Leontica","Leontica","res_country_state_ch_ti","base.ch"
3711,20,6723,0,"Prugiasco","Prugiasco","res_country_state_ch_ti","base.ch"
3712,20,6723,2,"Castro","Castro","res_country_state_ch_ti","base.ch"
3713,20,6724,0,"Ponto Valentino","Ponto Valentino","res_country_state_ch_ti","base.ch"
3714,20,6716,3,"Lottigna","Lottigna","res_country_state_ch_ti","base.ch"
3715,10,6719,0,"Aquila","Aquila","res_country_state_ch_ti","base.ch"
3716,20,6720,0,"Campo (Blenio)","Campo (Blenio)","res_country_state_ch_ti","base.ch"
3717,20,6721,2,"Motto (Blenio)","Motto (Blenio)","res_country_state_ch_ti","base.ch"
3719,10,6713,0,"Malvaglia","Malvaglia","res_country_state_ch_ti","base.ch"
3720,20,6714,0,"Semione","Semione","res_country_state_ch_ti","base.ch"
3721,10,6715,0,"Dongio","Dongio","res_country_state_ch_ti","base.ch"
3722,10,6716,0,"Acquarossa","Acquarossa","res_country_state_ch_ti","base.ch"
3723,20,6717,0,"Dangio-Torre","Dangio-Torre","res_country_state_ch_ti","base.ch"
3724,20,6717,1,"Torre","Torre","res_country_state_ch_ti","base.ch"
3725,10,6718,0,"Olivone","Olivone","res_country_state_ch_ti","base.ch"
3726,20,6718,1,"Camperio","Camperio","res_country_state_ch_ti","base.ch"
3727,10,6742,0,"Pollegio","Pollegio","res_country_state_ch_ti","base.ch"
3728,10,6743,0,"Bodio TI","Bodio TI","res_country_state_ch_ti","base.ch"
3729,10,6745,0,"Giornico","Giornico","res_country_state_ch_ti","base.ch"
3730,10,6746,0,"Lavorgo","Lavorgo","res_country_state_ch_ti","base.ch"
3731,20,6746,1,"Calonico","Calonico","res_country_state_ch_ti","base.ch"
3732,20,6746,2,"Nivo","Nivo","res_country_state_ch_ti","base.ch"
3733,10,6747,0,"Chironico","Chironico","res_country_state_ch_ti","base.ch"
3734,10,6760,0,"Faido","Faido","res_country_state_ch_ti","base.ch"
3735,20,6760,1,"Molare","Molare","res_country_state_ch_ti","base.ch"
3736,20,6760,2,"Calpiogna","Calpiogna","res_country_state_ch_ti","base.ch"
3737,20,6760,3,"Campello","Campello","res_country_state_ch_ti","base.ch"
3738,20,6760,4,"Carì","Carì","res_country_state_ch_ti","base.ch"
