1810	10	3629	00	Kiesen	Kiesen	BE
1812	10	3628	00	Uttigen	Uttigen	BE
1813	10	3122	00	Kehrsatz	Kehrsatz	BE
1814	10	3123	00	Belp	Belp	BE
1815	20	3124	00	Belpberg	Belpberg	BE
1816	10	3125	00	Toffen	Toffen	BE
1817	10	3126	00	Kaufdorf	Kaufdorf	BE
1819	10	3127	00	Mühlethurnen	Mühlethurnen	BE
1822	20	3128	00	Kirchenthurnen	Kirchenthurnen	BE
1823	10	3132	00	Riggisberg	Riggisberg	BE
1824	20	3664	00	Burgistein	Burgistein	BE
1827	10	3665	00	Wattenwil	Wattenwil	BE
1828	10	3662	00	Seftigen	Seftigen	BE
1829	20	3663	00	Gurzelen	Gurzelen	BE
1830	10	3661	00	Uetendorf	Uetendorf	BE
1831	10	3144	00	Gasel	Gasel	BE
1832	10	3145	00	Niederscherli	Niederscherli	BE
1833	20	3147	00	Mittelhäusern	Mittelhäusern	BE
1834	10	3148	00	Lanzenhäusern	Lanzenhäusern	BE
1835	10	3150	00	Schwarzenburg	Schwarzenburg	BE
1836	20	3152	00	Mamishaus	Mamishaus	BE
1837	20	3153	00	Rüschegg Gambach	Rüschegg Gambach	BE
1838	10	3154	00	Rüschegg Heubach	Rüschegg Heubach	BE
1840	20	3155	00	Helgisried	Helgisried-Rohrbach	BE
1841	20	3156	00	Riffenmatt	Riffenmatt	BE
1843	20	3157	00	Milken	Milken	BE
1844	10	3158	00	Guggisberg	Guggisberg	BE
1846	20	3159	00	Riedstätt	Riedstätt	BE
1847	10	3172	00	Niederwangen BE	Niederwangen b. Bern	BE
1848	10	3173	00	Oberwangen b. Bern	Oberwangen b. Bern	BE
1849	10	3174	00	Thörishaus	Thörishaus	BE
1850	10	3175	00	Flamatt	Flamatt	FR
1851	10	3176	00	Neuenegg	Neuenegg	BE
1852	10	3177	00	Laupen BE	Laupen BE	BE
1853	10	3178	00	Bösingen	Bösingen	FR
1854	20	3179	00	Kriechenwil	Kriechenwil	BE
1856	10	3182	00	Ueberstorf	Ueberstorf	FR
1857	20	3183	00	Albligen	Albligen	BE
1858	10	3184	00	Wünnewil	Wünnewil	FR
1861	10	3186	00	Düdingen	Düdingen	FR
1862	20	3126	02	Gelterfingen	Gelterfingen	BE
1863	10	3202	00	Frauenkappelen	Frauenkappelen	BE
1864	10	3203	00	Mühleberg	Mühleberg	BE
1866	20	3204	00	Rosshäusern	Rosshäusern	BE
1867	10	3205	00	Gümmenen	Gümmenen	BE
1869	20	3206	00	Rizenbach	Rizenbach	BE
1871	20	3207	00	Wileroltigen	Wileroltigen	BE
1872	20	3208	00	Gurbrü	Gurbrü	BE
1874	10	3210	00	Kerzers	Kerzers	FR
1880	10	3216	00	Ried b. Kerzers	Ried b. Kerzers	FR
1881	20	3215	00	Gempenach	Gempenach	FR
1882	20	3214	00	Ulmiz	Ulmiz	FR
1883	20	3213	00	Liebistorf	Liebistorf	FR
1885	10	3212	00	Gurmels	Gurmels	FR
1886	10	3225	00	Müntschemier	Müntschemier	BE
1887	20	3226	00	Treiten	Treiten	BE
1888	10	3232	00	Ins	Ins	BE
1893	20	3233	00	Tschugg	Tschugg	BE
1894	20	3234	00	Vinelz	Vinelz	BE
1895	10	3235	00	Erlach	Erlach	BE
1896	10	3236	00	Gampelen	Gampelen	BE
1897	10	3250	00	Lyss	Lyss	BE
1898	80	3250	60	Lyss Zustellung	Lyss Zustellung	BE
1901	20	3251	00	Wengi b. Büren	Wengi b. Büren	BE
1902	10	3252	00	Worben	Worben	BE
1903	10	3253	00	Schnottwil	Schnottwil	SO
1905	10	3254	00	Messen	Messen	SO
1906	10	3255	00	Rapperswil BE	Rapperswil BE	BE
1908	20	3256	00	Dieterswil	Dieterswil	BE
1909	10	3257	00	Grossaffoltern	Grossaffoltern	BE
1910	20	3257	01	Ammerzwil BE	Ammerzwil BE	BE
1911	20	3262	00	Suberg	Suberg	BE
1912	20	3263	00	Büetigen	Büetigen	BE
1913	10	3264	00	Diessbach b. Büren	Diessbach b. Büren	BE
1914	20	3266	00	Wiler b. Seedorf	Wiler b. Seedorf	BE
1915	10	3267	00	Seedorf BE	Seedorf BE	BE
1916	20	3268	00	Lobsigen	Lobsigen	BE
1917	10	3270	00	Aarberg	Aarberg	BE
1918	20	3271	00	Radelfingen	Radelfingen b. Aarberg	BE
1920	10	3272	00	Walperswil	Walperswil	BE
1921	10	3273	00	Kappelen	Kappelen	BE
1924	20	3274	00	Hermrigen	Hermrigen	BE
1927	10	3280	00	Murten	Murten	FR
1928	20	3280	02	Meyriez	Meyriez	FR
1929	20	3282	00	Bargen BE	Bargen BE	BE
1931	10	3283	00	Kallnach	Kallnach	BE
1932	20	3284	00	Fräschels	Fräschels	FR
1933	20	3285	00	Galmiz	Galmiz	FR
1934	20	3286	00	Muntelier	Muntelier	FR
1935	10	3292	00	Busswil BE	Busswil BE	BE
1936	10	3293	00	Dotzigen	Dotzigen	BE
1938	10	3294	00	Büren an der Aare	Büren an der Aare	BE
1940	10	3295	00	Rüti b. Büren	Rüti b. Büren	BE
1941	10	3296	00	Arch	Arch	BE
1942	10	3297	00	Leuzigen	Leuzigen	BE
1943	20	3298	00	Oberwil b. Büren	Oberwil b. Büren	BE
1944	10	3302	00	Moosseedorf	Moosseedorf	BE
1946	10	3303	00	Jegenstorf	Jegenstorf	BE
1948	10	3308	00	Grafenried	Grafenried	BE
1949	10	3312	00	Fraubrunnen	Fraubrunnen	BE
1950	20	3313	00	Büren zum Hof	Büren zum Hof	BE
1951	20	3314	00	Schalunen	Schalunen	BE
1952	10	3315	00	Bätterkinden	Bätterkinden	BE
1953	20	3315	01	Kräiligen	Kräiligen	BE
1955	30	3321	00	Schönbühl EKZ	Schönbühl Einkaufszentrum	BE
1956	10	3322	00	Urtenen-Schönbühl	Urtenen-Schönbühl	BE
1957	20	3322	01	Mattstetten	Mattstetten	BE
1958	20	3323	00	Bäriswil BE	Bäriswil BE	BE
1960	10	3324	00	Hindelbank	Hindelbank	BE
1962	20	3325	00	Hettiswil	Hettiswil b. Hindelbank	BE
1963	10	3326	00	Krauchthal	Krauchthal	BE
1968	20	3303	03	Zuzwil BE	Zuzwil BE	BE
1969	20	3305	00	Iffwil	Iffwil	BE
1970	20	3306	00	Etzelkofen	Etzelkofen	BE
1971	20	3307	00	Brunnenthal	Brunnenthal	SO
1972	20	3309	00	Kernenried	Kernenried	BE
1973	20	3317	00	Limpach	Limpach	BE
1974	20	3317	01	Mülchi	Mülchi	BE
1975	10	3360	00	Herzogenbuchsee	Herzogenbuchsee	BE
1981	80	3429	00	Höchstetten-Hells	Höchstetten-Hellsau	BE
1982	10	4556	00	Aeschi SO	Aeschi SO	SO
1983	20	3376	00	Graben	Graben	BE
1984	20	3372	00	Wanzwil	Wanzwil	BE
1985	20	3373	02	Heimenhausen	Heimenhausen	BE
1986	20	3373	00	Röthenbach Hbsee	Röthenbach Herzogenbuchsee	BE
1987	20	3374	00	Wangenried	Wangenried	BE
1988	10	3362	00	Niederönz	Niederönz	BE
1989	20	3363	00	Oberönz	Oberönz	BE
1991	20	3365	02	Seeberg	Seeberg	BE
1992	10	3365	00	Grasswil	Grasswil	BE
1995	10	3366	00	Bettenhausen	Bettenhausen	BE
1997	10	3367	00	Thörigen	Thörigen	BE
1998	20	3368	00	Bleienbach	Bleienbach	BE
1999	20	3400	00	Burgdorf	Burgdorf	BE
2000	80	3400	01	Burgdorf 1	Burgdorf 1	BE
2001	80	3400	60	Burgdorf Zust	Burgdorf Zustellung	BE
2003	30	3401	00	Burgdorf	Burgdorf	BE
2004	30	3402	00	Burgdorf	Burgdorf	BE
2005	10	3412	00	Heimiswil	Heimiswil	BE
2006	20	3413	00	Kaltacker	Kaltacker	BE
2007	10	3414	00	Oberburg	Oberburg	BE
2008	30	3415	00	Hasle-Rüegsau	Hasle-Rüegsau	BE
2009	20	3416	00	Affoltern BE	Affoltern im Emmental	BE
2010	20	3417	00	Rüegsau	Rüegsau	BE
2011	10	3418	00	Rüegsbach	Rüegsbach	BE
2012	20	3419	00	Biembach	Biembach im Emmental	BE
2014	10	3421	00	Lyssach	Lyssach	BE
2015	10	3422	00	Kirchberg BE	Kirchberg BE	BE
2016	20	3422	01	Rüdtligen	Rüdtligen	BE
2017	20	3422	02	Alchenflüh	Alchenflüh	BE
2018	10	3423	00	Ersigen	Ersigen	BE
2020	20	3424	00	Niederösch	Niederösch	BE
2022	10	3425	00	Koppigen	Koppigen	BE
2024	10	3426	00	Aefligen	Aefligen	BE
2025	10	3427	00	Utzenstorf	Utzenstorf	BE
2026	10	3428	00	Wiler b.Utzenstorf	Wiler b. Utzenstorf	BE
2027	10	3432	00	Lützelflüh-Goldb	Lützelflüh-Goldbach	BE
2028	20	3433	00	Schwanden i. E.	Schwanden im Emmental	BE
2029	20	3434	00	Obergoldbach	Obergoldbach	BE
2030	20	3435	00	Ramsei	Ramsei	BE
2031	10	3436	00	Zollbrück	Zollbrück	BE
2032	20	3437	00	Rüderswil	Rüderswil	BE
2033	20	3438	00	Lauperswil	Lauperswil	BE
2034	20	3439	00	Ranflüh	Ranflüh	BE
2035	10	3452	00	Grünenmatt	Grünenmatt	BE
2036	20	3453	00	Heimisbach	Heimisbach	BE
2037	10	3454	00	Sumiswald	Sumiswald	BE
2040	20	3455	00	Grünen	Grünen	BE
2041	20	3456	00	Trachselwald	Trachselwald	BE
2042	10	3457	00	Wasen im Emmental	Wasen im Emmental	BE
2043	10	3462	00	Weier im Emmental	Weier im Emmental	BE
2045	20	3463	00	Häusernmoos	Häusernmoos im Emmental	BE
2046	20	3464	00	Schmidigen-Mühlew	Schmidigen-Mühleweg	BE
2047	10	3465	00	Dürrenroth	Dürrenroth	BE
2049	10	3472	00	Wynigen	Wynigen	BE
2050	20	3473	00	Alchenstorf	Alchenstorf	BE
2051	20	3474	00	Rüedisbach	Rüedisbach	BE
2052	20	3475	00	Riedtwil	Riedtwil	BE
2053	20	3475	01	Hermiswil	Hermiswil	BE
2054	20	3476	00	Oschwand	Oschwand	BE
2055	20	3111	00	Tägertschi	Tägertschi	BE
2056	20	3503	00	Gysenstein	Gysenstein	BE
2058	20	3504	00	Niederhünigen	Niederhünigen	BE
2059	10	3506	00	Grosshöchstetten	Grosshöchstetten	BE
2060	10	3507	00	Biglen	Biglen	BE
2061	20	3508	00	Arni BE	Arni BE	BE
2065	10	3510	00	Konolfingen	Konolfingen	BE
2068	10	3512	00	Walkringen	Walkringen	BE
2069	20	3513	00	Bigenthal	Bigenthal	BE
2070	20	3415	02	Schafhausen i. E.	Schafhausen im Emmental	BE
2071	10	3672	00	Oberdiessbach	Oberdiessbach	BE
2072	20	3672	02	Aeschlen	Aeschlen b. Oberdiessbach	BE
2073	10	3673	00	Linden	Linden	BE
2074	20	3674	00	Bleiken	Bleiken b. Oberdiessbach	BE
2077	10	3671	00	Brenzikofen	Brenzikofen	BE
2078	20	3531	00	Oberthal	Oberthal	BE
2080	10	3532	00	Zäziwil	Zäziwil	BE
2081	10	3533	00	Bowil	Bowil	BE
2082	10	3534	00	Signau	Signau	BE
2083	20	3535	00	Schüpbach	Schüpbach	BE
2085	20	3536	00	Aeschau	Aeschau	BE
2086	10	3537	00	Eggiwil	Eggiwil	BE
2087	10	3538	00	Röthenbach i. E.	Röthenbach im Emmental	BE
2088	20	3543	00	Emmenmatt	Emmenmatt	BE
2091	10	3550	00	Langnau i. E.	Langnau im Emmental	BE
2092	20	3551	00	Oberfrittenbach	Oberfrittenbach	BE
2093	20	3552	00	Bärau	Bärau	BE
2094	20	3553	00	Gohl	Gohl	BE
2095	10	3555	00	Trubschachen	Trubschachen	BE
2096	20	3556	00	Trub	Trub	BE
2097	20	3557	00	Fankhaus (Trub)	Fankhaus (Trub)	BE
2098	20	3600	00	Thun	Thun	BE
2101	80	3600	60	Thun 2 Zustellung	Thun 2 Zustellung	BE
2103	30	3601	00	Thun	Thun	BE
2104	30	3602	00	Thun	Thun	BE
2106	10	3603	00	Thun	Thun	BE
2107	10	3604	00	Thun	Thun	BE
2108	80	3605	00	Thun	Thun	BE
2110	30	3607	00	Thun	Thun	BE
2111	10	3608	00	Thun	Thun	BE
2115	20	3617	00	Fahrni b. Thun	Fahrni b. Thun	BE
2116	20	3618	00	Süderen	Süderen	BE
2117	20	3619	00	Eriz	Eriz	BE
2118	20	3619	01	Innereriz	Innereriz	BE
2119	20	3622	00	Homberg b. Thun	Homberg b. Thun	BE
2120	20	3635	00	Uebeschi	Uebeschi	BE
2121	20	3631	00	Höfen b. Thun	Höfen b. Thun	BE
2123	20	3636	00	Längenbühl	Längenbühl	BE
2127	10	3612	00	Steffisburg	Steffisburg	BE
2128	10	3613	00	Steffisburg	Steffisburg	BE
2129	10	3614	00	Unterlangenegg	Unterlangenegg	BE
2131	10	3615	00	Heimenschwand	Heimenschwand	BE
2132	20	3616	00	Schwarzenegg	Schwarzenegg	BE
2134	20	3623	00	Teuffenthal BE	Teuffenthal b. Thun	BE
2136	10	3624	00	Goldiwil (Thun)	Goldiwil (Thun)	BE
2137	10	3625	00	Heiligenschwendi	Heiligenschwendi	BE
2138	10	3626	00	Hünibach	Hünibach	BE
2139	10	3627	00	Heimberg	Heimberg	BE
2140	10	3633	00	Amsoldingen	Amsoldingen	BE
2141	10	3634	00	Thierachern	Thierachern	BE
2142	10	3638	00	Blumenstein	Blumenstein	BE
2143	20	3638	01	Pohlern	Pohlern	BE
2145	20	3645	00	Gwatt (Thun)	Gwatt (Thun)	BE
2146	10	3646	00	Einigen	Einigen	BE
2147	10	3647	00	Reutigen	Reutigen	BE
2148	10	3652	00	Hilterfingen	Hilterfingen	BE
2149	10	3653	00	Oberhofen Thun'see	Oberhofen am Thunersee	BE
2150	10	3654	00	Gunten	Gunten	BE
2151	10	3655	00	Sigriswil	Sigriswil	BE
2152	20	3656	00	Tschingel	Tschingel ob Gunten	BE
2153	20	3656	01	Aeschlen ob Gunten	Aeschlen ob Gunten	BE
2154	20	3657	00	Schwanden Sigrisw	Schwanden (Sigriswil)	BE
2156	10	3658	00	Merligen	Merligen	BE
2158	10	3700	00	Spiez	Spiez	BE
2159	20	3702	00	Hondrich	Hondrich	BE
2160	10	3703	00	Aeschi b. Spiez	Aeschi b. Spiez	BE
2161	20	3703	41	Aeschiried	Aeschiried	BE
2162	10	3704	00	Krattigen	Krattigen	BE
2163	10	3705	00	Faulensee	Faulensee	BE
2164	10	3706	00	Leissigen	Leissigen	BE
2165	20	3707	00	Därligen	Därligen	BE
2166	20	3711	00	Emdthal	Emdthal	BE
2168	20	3711	02	Mülenen	Mülenen	BE
2170	10	3713	00	Reichenbach i. K.	Reichenbach im Kandertal	BE
2171	10	3714	00	Frutigen	Frutigen	BE
2174	20	3714	03	Wengi b. Frutigen	Wengi b. Frutigen	BE
2175	10	3715	00	Adelboden	Adelboden	BE
2176	20	3716	00	Kandergrund	Kandergrund	BE
2177	20	3717	00	Blausee-Mitholz	Blausee-Mitholz	BE
2178	10	3718	00	Kandersteg	Kandersteg	BE
2179	20	3722	00	Scharnachtal	Scharnachtal	BE
2180	20	3723	00	Kiental	Kiental	BE
2183	20	3724	00	Ried (Frutigen)	Ried (Frutigen)	BE
2184	20	3725	00	Achseten	Achseten	BE
2185	10	3752	00	Wimmis	Wimmis	BE
2186	10	3753	00	Oey	Oey	BE
2188	20	3754	00	Diemtigen	Diemtigen	BE
2189	20	3755	00	Horboden	Horboden	BE
2190	10	3756	00	Zwischenflüh	Zwischenflüh	BE
2191	10	3757	00	Schwenden	Schwenden im Diemtigtal	BE
2192	20	3758	00	Latterbach	Latterbach	BE
2193	10	3762	00	Erlenbach i. S.	Erlenbach im Simmental	BE
2194	10	3763	00	Därstetten	Därstetten	BE
2195	20	3764	00	Weissenburg	Weissenburg	BE
2196	10	3765	00	Oberwil i. S.	Oberwil im Simmental	BE
2197	10	3766	00	Boltigen	Boltigen	BE
2200	10	3770	00	Zweisimmen	Zweisimmen	BE
2201	20	3771	00	Blankenburg	Blankenburg	BE
2202	10	3772	00	St. Stephan	St. Stephan	BE
2204	20	3773	00	Matten(St.Stephan)	Matten (St. Stephan)	BE
2205	10	3775	00	Lenk im Simmental	Lenk im Simmental	BE
2206	20	3776	00	Oeschseite	Oeschseite	BE
2207	20	3777	00	Saanenmöser	Saanenmöser	BE
2208	10	3778	00	Schönried	Schönried	BE
2209	10	3780	00	Gstaad	Gstaad	BE
2210	20	3781	00	Turbach	Turbach	BE
2212	10	3782	00	Lauenen b. Gstaad	Lauenen b. Gstaad	BE
2213	20	3783	00	Grund b. Gstaad	Grund b. Gstaad	BE
2214	20	3784	00	Feutersoey	Feutersoey	BE
2215	10	3785	00	Gsteig b. Gstaad	Gsteig b. Gstaad	BE
2216	10	3792	00	Saanen	Saanen	BE
2217	10	3800	00	Interlaken	Interlaken	BE
2218	10	3800	02	Unterseen	Unterseen	BE
2219	10	3800	03	Matten b. Interl	Matten b. Interlaken	BE
2226	20	3801	33	Jungfraujoch	Jungfraujoch	VS
2228	10	3803	00	Beatenberg	Beatenberg	BE
2229	10	3804	00	Habkern	Habkern	BE
2230	20	3805	00	Goldswil	Goldswil b. Interlaken	BE
2231	10	3806	00	Bönigen	Bönigen b. Interlaken	BE
2232	10	3807	00	Iseltwald	Iseltwald	BE
2233	10	3812	00	Wilderswil	Wilderswil	BE
2237	20	3813	00	Saxeten	Saxeten	BE
2238	20	3814	00	Gsteigwiler	Gsteigwiler	BE
2239	20	3815	00	Zweilütschinen	Zweilütschinen	BE
2240	20	3816	00	Lütschental	Lütschental	BE
2241	20	3816	01	Burglauenen	Burglauenen	BE
2242	10	3818	00	Grindelwald	Grindelwald	BE
2245	10	3822	00	Lauterbrunnen	Lauterbrunnen	BE
2246	20	3822	02	Isenfluh	Isenfluh	BE
2248	10	3823	00	Wengen	Wengen	BE
2250	20	3824	00	Stechelberg	Stechelberg	BE
2251	10	3825	00	Mürren	Mürren	BE
2252	20	3826	00	Gimmelwald	Gimmelwald	BE
2253	10	3852	00	Ringgenberg BE	Ringgenberg BE	BE
2254	20	3853	00	Niederried Interl	Niederried b. Interlaken	BE
2255	10	3854	00	Oberried Brienz	Oberried am Brienzersee	BE
2257	10	3855	00	Brienz BE	Brienz BE	BE
2258	10	3855	01	Axalp	Axalp	BE
2262	10	3856	00	Brienzwiler	Brienzwiler	BE
2263	20	3857	00	Unterbach BE	Unterbach BE	BE
2264	10	3858	00	Hofstetten BE	Hofstetten b. Brienz	BE
2265	10	3860	00	Meiringen	Meiringen	BE
2266	20	3860	02	Rosenlaui	Rosenlaui	BE
2268	10	3862	00	Innertkirchen	Innertkirchen	BE
2269	20	3863	00	Gadmen	Gadmen	BE
2271	10	3864	00	Guttannen	Guttannen	BE
2273	10	3900	00	Brig	Brig	VS
2274	20	3900	02	Gamsen	Gamsen	VS
2277	20	3949	00	Hohtenn	Hohtenn	VS
2278	20	3903	01	Birgisch	Birgisch	VS
2279	20	3903	00	Mund	Mund	VS
2280	10	3914	00	Blatten b. Naters	Blatten b. Naters	VS
2281	20	3914	01	Belalp	Belalp	VS
2282	20	3913	00	Rosswald	Rosswald	VS
2283	10	3911	00	Ried-Brig	Ried-Brig	VS
2284	20	3912	00	Termen	Termen	VS
2285	20	3901	23	Rothwald	Rothwald	VS
2286	20	3907	02	Simplon Hospiz	Simplon Hospiz	VS
2287	10	3907	00	Simplon Dorf	Simplon Dorf	VS
2288	20	3907	03	Gabi (Simplon)	Gabi (Simplon)	VS
2289	20	3907	04	Gondo	Gondo	VS
2290	20	3922	02	Eisten	Eisten	VS
2291	10	3908	00	Saas-Balen	Saas-Balen	VS
2292	10	3910	00	Saas-Grund	Saas-Grund	VS
2294	10	3902	00	Glis	Glis	VS
2296	20	3917	02	Goppenstein	Goppenstein	VS
2297	20	3916	00	Ferden	Ferden	VS
2298	10	3917	00	Kippel	Kippel	VS
2299	10	3918	00	Wiler (Lötschen)	Wiler (Lötschen)	VS
2300	10	3919	00	Blatten(Lötschen)	Blatten (Lötschen)	VS
2301	10	3904	00	Naters	Naters	VS
2302	10	3905	00	Saas-Almagell	Saas-Almagell	VS
2303	10	3906	00	Saas-Fee	Saas-Fee	VS
2305	10	3920	00	Zermatt	Zermatt	VS
2308	10	3923	00	Törbel	Törbel	VS
2309	20	3926	00	Embd	Embd	VS
2310	20	3927	00	Herbriggen	Herbriggen	VS
2311	10	3928	00	Randa	Randa	VS
2312	10	3929	00	Täsch	Täsch	VS
2313	10	3922	00	Stalden VS	Stalden VS	VS
2314	20	3922	01	Kalpetran	Kalpetran	VS
2315	10	3924	00	St. Niklaus VS	St. Niklaus VS	VS
2316	20	3924	01	Gasenried	Gasenried	VS
2317	10	3925	00	Grächen	Grächen	VS
2318	10	3930	00	Visp	Visp	VS
2321	10	3942	03	St. German	St. German	VS
2322	20	3933	00	Staldenried	Staldenried	VS
2323	10	3937	00	Baltschieder	Baltschieder	VS
2324	10	3938	00	Ausserberg	Ausserberg	VS
2325	20	3939	00	Eggerberg	Eggerberg	VS
2326	20	3930	02	Eyholz	Eyholz	VS
2327	20	3931	01	Lalden	Lalden	VS
2328	10	3932	00	Visperterminen	Visperterminen	VS
2329	20	3934	00	Zeneggen	Zeneggen	VS
2330	10	3935	00	Bürchen	Bürchen	VS
2334	20	3943	00	Eischoll	Eischoll	VS
2335	10	3944	00	Unterbäch VS	Unterbäch VS	VS
2336	20	3947	00	Ergisch	Ergisch	VS
2337	20	3948	00	Unterems	Unterems	VS
2338	20	3946	02	Gruben	Gruben	VS
2339	20	3948	01	Oberems	Oberems	VS
2340	10	3951	00	Agarn	Agarn	VS
2341	20	3955	00	Albinen	Albinen	VS
2342	20	3956	00	Guttet-Feschel	Guttet-Feschel	VS
2343	10	3957	00	Erschmatt	Erschmatt	VS
2344	10	3953	02	Varen	Varen	VS
2345	20	3976	00	Noës	Noës	VS
2346	20	3978	00	Flanthey	Flanthey	VS
2347	10	1978	00	Lens	Lens	VS
2348	20	1977	00	Icogne	Icogne	VS
2349	10	3979	00	Grône	Grône	VS
2350	10	3942	00	Raron	Raron	VS
2351	20	3942	02	Niedergesteln	Niedergesteln	VS
2353	20	3945	00	Gampel	Gampel	VS
2355	10	3946	00	Turtmann	Turtmann	VS
2356	10	3952	00	Susten	Susten	VS
2358	10	3953	00	Leuk Stadt	Leuk Stadt	VS
2359	20	3953	01	Inden	Inden	VS
2360	10	3954	00	Leukerbad	Leukerbad	VS
2361	10	3970	00	Salgesch	Salgesch	VS
2362	20	3977	00	Granges VS	Granges VS	VS
2363	10	1958	00	St-Léonard	St-Léonard	VS
2364	10	3960	00	Sierre	Sierre	VS
2365	20	3960	02	Corin-de-la-Crête	Corin-de-la-Crête	VS
2366	20	3960	03	Loc	Loc	VS
2370	10	3971	00	Chermignon	Chermignon	VS
2371	20	3971	01	Chermignon-Bas	Chermignon-d'en-Bas	VS
2372	20	3971	02	Ollon VS	Ollon VS	VS
2373	20	3972	00	Miège	Miège	VS
2374	10	3973	00	Venthône	Venthône	VS
2375	20	3974	00	Mollens VS	Mollens VS	VS
2376	20	3975	00	Randogne	Randogne	VS
2378	10	3961	21	Vissoie	Vissoie	VS
2379	10	3961	22	St-Luc	St-Luc	VS
2380	20	3961	23	Chandolin	Chandolin	VS
2381	20	3961	24	Ayer	Ayer	VS
2382	10	3961	25	Zinal	Zinal	VS
2383	10	3961	26	Grimentz	Grimentz	VS
2384	10	3967	00	Vercorin	Vercorin	VS
2386	20	3963	03	Montana	Montana	VS
2387	20	3963	00	Crans-Montana	Crans-Montana	VS
2389	20	3960	05	Muraz (Sierre)	Muraz (Sierre)	VS
2390	10	3965	00	Chippis	Chippis	VS
2391	10	3966	00	Chalais	Chalais	VS
2392	20	3966	01	Réchy	Réchy	VS
2394	10	3968	00	Veyras	Veyras	VS
2403	10	3982	00	Bitsch	Bitsch	VS
2404	20	3993	00	Grengiols	Grengiols	VS
2405	20	3994	00	Lax	Lax	VS
2406	10	3997	00	Bellwald	Bellwald	VS
2407	20	3989	04	Niederwald	Niederwald	VS
2408	20	3989	05	Blitzingen	Blitzingen	VS
2409	20	3989	00	Biel VS	Biel VS	VS
2410	20	3998	01	Gluringen	Gluringen	VS
2411	10	3998	00	Reckingen VS	Reckingen VS	VS
2412	20	3985	02	Geschinen	Geschinen	VS
2413	20	3988	02	Obergesteln	Obergesteln	VS
2414	10	3999	00	Oberwald	Oberwald	VS
2415	10	3986	00	Ried-Mörel	Ried-Mörel	VS
2416	10	3987	00	Riederalp	Riederalp	VS
2417	20	3991	00	Betten	Betten	VS
2418	10	3992	00	Bettmeralp	Bettmeralp	VS
2419	10	3995	00	Ernen	Ernen	VS
2420	10	3996	00	Binn	Binn	VS
2425	10	3983	00	Mörel	Mörel	VS
2426	10	3984	00	Fiesch	Fiesch	VS
2427	10	3985	00	Münster VS	Münster VS	VS
2428	10	3988	00	Ulrichen	Ulrichen	VS
2431	20	4000	00	Basel	Basel	BS
2439	80	4000	60	Basel 2 Zustellung	Basel 2 Zustellung	BS
2440	80	4000	70	Basel Dist Ba	Basel Dist Ba	BS
2444	10	4001	00	Basel	Basel	BS
2451	80	4002	00	Basel 2 Annahme	Basel 2 Annahme	BS
2452	30	4002	02	Basel	Basel	BS
2463	30	4003	00	Basel	Basel	BS
2464	80	4004	00	Basel	Basel	BS
2465	30	4005	00	Basel	Basel	BS
2469	30	4007	00	Basel	Basel	BS
2470	30	4008	00	Basel	Basel	BS
2471	30	4009	00	Basel	Basel	BS
2472	30	4010	00	Basel	Basel	BS
2473	30	4011	00	Basel	Basel	BS
2474	30	4012	00	Basel	Basel	BS
2475	30	4013	00	Basel	Basel	BS
2476	30	4015	00	Basel	Basel	BS
2477	30	4016	00	Basel	Basel	BS
2478	80	4017	00	Basel	Basel	BS
2480	30	4018	00	Basel	Basel	BS
2481	30	4019	00	Basel	Basel	BS
2482	30	4020	00	Basel	Basel	BS
2484	30	4023	00	Basel	Basel	BL
2485	80	4024	00	Basel	Basel	BS
2486	80	4025	00	Basel	Basel	BS
2489	30	4030	00	Basel	Basel	BS
2491	20	4031	00	Basel UniSpital	Basel Universitätsspital	BS
2492	80	4032	00	Basel	Basel	BS
2494	20	4051	00	Basel	Basel	BS
2495	20	4052	00	Basel	Basel	BS
2496	20	4053	00	Basel	Basel	BS
2497	20	4054	00	Basel	Basel	BS
2498	20	4055	00	Basel	Basel	BS
2499	20	4056	00	Basel	Basel	BS
2500	20	4057	00	Basel	Basel	BS
2501	20	4058	00	Basel	Basel	BS
2502	20	4059	00	Basel	Basel	BS
2503	40	4091	00	Basel	Basel	BS
2504	20	4101	00	Bruderholz	Bruderholz	BL
2505	20	4102	00	Binningen	Binningen	BL
2506	30	4102	01	Binningen 1	Binningen 1	BL
2507	30	4102	02	Binningen 2	Binningen 2	BL
2508	10	4103	00	Bottmingen	Bottmingen	BL
2509	10	4104	00	Oberwil BL	Oberwil BL	BL
2510	10	4105	00	Biel-Benken BL	Biel-Benken BL	BL
2511	10	4106	00	Therwil	Therwil	BL
2512	10	4107	00	Ettingen	Ettingen	BL
2513	10	4108	00	Witterswil	Witterswil	SO
2514	30	4112	00	Bättwil-Flüh	Bättwil-Flüh	SO
2515	20	4112	01	Bättwil	Bättwil	SO
2516	20	4112	02	Flüh	Flüh	SO
2518	10	4114	00	Hofstetten SO	Hofstetten SO	SO
2519	20	4115	00	Mariastein	Mariastein	SO
2520	10	4116	00	Metzerlen	Metzerlen	SO
2521	20	4117	00	Burg im Leimental	Burg im Leimental	BL
2522	10	4118	00	Rodersdorf	Rodersdorf	SO
2523	20	4123	00	Allschwil	Allschwil	BL
2524	30	4123	01	Allschwil 1	Allschwil 1	BL
2525	30	4123	02	Allschwil 2	Allschwil 2	BL
